sbjID,trialn,word,condition,response,RT
8,1,kcCRtLaA,1,yes,10607.5
8,2,udkmCPMl,1,yes,10669.4
8,3,NkUABbM,1,yes,9845.2
8,4,JrGvNmAG,0,no,4548.3
8,5,PdDTKlkD,0,yes,6629.5
8,6,CmcOCPMl,0,yes,12421.8
8,7,udkmGrub,0,no,4854.2
8,8,RCcEYht,0,yes,8612.5
8,9,AYkEhNmAG,1,yes,8550.6
8,10,ORbkBbM,0,no,5207.1
8,11,QOLmuLaA,0,no,9925.9
8,12,cRElDBbM,0,no,3367.2
8,13,kPkRABCAd,0,no,2695.1
8,14,cRElDYkZ,1,no,3509.4
8,15,rLaZLaA,0,no,2278.5
8,16,ORbkYkZ,1,yes,2390.8
8,17,YadrYht,1,no,12167.2
8,18,QOLmuBCAd,1,yes,6582.5
8,19,UaZmaYkZ,0,yes,2372.3
8,20,PCPDhCPMl,0,yes,9335.5
8,21,GNAcaGrub,0,no,5302.0
8,22,LQurKlkD,1,no,4614.9
8,23,kcCRtBCAd,0,yes,8278.4
8,24,BEPOYht,0,no,5159.1
8,25,CmcOGrub,1,yes,4295.3
8,26,BEPOYmb,1,yes,5702.9
8,27,rLaZBCAd,1,yes,7591.1
8,28,NkUAYkZ,0,no,13623.3
8,29,GNAcaCPMl,1,yes,7143.2
8,30,PdDTNmAG,1,no,7751.8
8,31,UaZmaBbM,1,yes,2774.9
8,32,YadrYmb,0,yes,2182.7
8,33,LQurNmAG,0,yes,5014.9
8,34,AYkEhKlkD,0,no,1750.8
8,35,YJkbYmb,0,no,4007.1
8,36,kPkRALaA,1,yes,2790.7
8,37,JrGvKlkD,1,yes,1671.4
8,38,YJkbYht,1,no,8791.4
8,39,PCPDhGrub,1,yes,3015.3
8,40,RCcEYmb,1,no,3238.6
