"sbj_ID","Age","Gender","Education","L1","L2","L3","L4","otherLs","task","AoAL1","AoEaseL1","yearsEduL1","yearsCountryL1","yearsFamilyL1","yearsWorkL1","PercFriendsL1","PercFamilyL1","PercWorkL1","PercSelfL1","PercCountL1","ProfSpeakL1","ProfUnderstandL1","ProfReadL1","AttentionL1","ProfWriteL1","AttSelfL1","AttCultureL1","AttNativeLevelL1","AttMothertongueL1","HistoryL1Score","HistoryL2Score","HistoryL3Score","HistoryL4Score","UseL1Score","UseL2Score","UseL3Score","UseL4Score","ProficiencyL1Score","ProficiencyL2Score","ProficiencyL3Score","ProficiencyL4Score","AttitudeL1Score","AttitudeL2Score","AttitudeL3Score","AttitudeL4Score","L1Score","L2Score","L3Score","L4Score","AoAL2","AoEaseL2","yearsEduL2","yearsCountryL2","yearsFamilyL2","yearsWorkL2","PercFriendsL2","PercFamilyL2","PercWorkL2","PercSelfL2","PercCountL2","ProfSpeakL2","ProfUnderstandL2","ProfReadL2","AttentionL2","ProfWriteL2","AttSelfL2","AttCultureL2","AttNativeLevelL2","AttMothertongueL2","AoAL3","AoEaseL3","yearsEduL3","yearsCountryL3","yearsFamilyL3","yearsWorkL3","PercFriendsL3","PercFamilyL3","PercWorkL3","PercSelfL3","PercCountL3","ProfSpeakL3","ProfUnderstandL3","ProfReadL3","AttentionL3","ProfWriteL3","AttSelfL3","AttCultureL3","AttNativeLevelL3","AttMothertongueL3","AoAL4","AoEaseL4","yearsEduL4","yearsCountryL4","yearsFamilyL4","yearsWorkL4","PercFriendsL4","PercFamilyL4","PercWorkL4","PercSelfL4","PercCountL4","ProfSpeakL4","ProfUnderstandL4","ProfReadL4","AttentionL4","ProfWriteL4","AttSelfL4","AttCultureL4","AttNativeLevelL4","AttMothertongueL4","RC1_L4","RC3_L3","RC2_use_L1vsL2","RC7_hist_L2","RC9_use_L4","var","ent","use_ent","multiexp","L1_L2_diff","cossim","use_cossim","category","script"
"5ff3a2554cfb7d507511d89f",25,"Woman","College","English","n/a","n/a","n/a","No","BLP",20,17,20,20,20,20,10,10,10,10,10,6,6,6,"true",6,6,6,6,6,53.118,0,0,0,54.5,0,0,0,54.48,0,0,0,54.48,0,0,0,216.578,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.103376547605557,-0.558310386287015,-0.479218848243866,-0.547958927102488,-0.144113094924151,11726.507521,0,0,216.578,216.578,1,1,"mono","same"
"5ffab69a57132749844b8020",23,"Woman","College","Spanish","English","German","n/a","No","BLP",20,20,19,20,20,20,8,9,7,10,9,6,6,6,"true",6,6,6,6,6,54.026,34.958,3.632,0,46.87,7.63,9.81,0,54.48,54.48,18.16,0,54.48,43.13,22.7,0,209.856,140.198,54.302,0,16,20,19,2,0,20,2,1,3,0,1,6,6,6,"true",6,5,2,6,6,2,0,2,1,0,3,0,0,0,0,0,2,2,3,"true",1,1,0,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.69044217382906,0.698860140878399,-0.597821055418227,1.36646253411793,0.0256236170761694,8589.26115333334,1.40990778033022,1.11128383038601,404.356,69.658,0.904323102048407,0.76571734914647,"tri","same"
"5ffd4230d96f6b2649d31f72",22,"Woman","PlusCollege","IsiZulu","English","n/a","n/a","no","BLP",20,20,8,20,20,8,5,7,3,5,1,6,6,6,"true",6,6,6,6,6,43.584,44.492,0,0,22.89,31.61,0,0,54.48,54.48,0,0,54.48,47.67,0,0,175.434,178.252,0,0,18,17,15,20,20,8,5,3,7,5,9,6,6,6,"true",6,6,5,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.228573594944706,-0.974151828494539,1.71920599830523,1.19994484383146,-0.363642472336075,10425.805737,0.99995420739214,0.981453895033654,353.686,2.81799999999998,0.99996826082993,0.987440631916705,"bi","same"
"60204c263941fb63d9d794bc",22,"Man","Masters","Portuguese","English","German","Spanish","French","BLP",20,20,18,20,20,20,9,9,9,1,9,6,6,6,"true",6,6,6,6,6,53.572,25.878,2.27,5.448,40.33,13.08,10.9,0,54.48,54.48,31.78,22.7,54.48,54.48,47.67,4.54,202.862,147.918,92.62,32.688,18,20,16,0,0,3,1,1,1,8,1,6,6,6,"true",6,6,6,6,6,2,0,3,0,0,0,0,0,0,1,0,2,4,5,"true",3,3,6,6,6,8,4,0,0,0,0,0,0,0,0,0,1,4,5,"true",0,0,2,0,0,0.508137367991072,1.10394887941835,0.123174595929874,-0.0933355744665298,-0.94338757587821,5338.24985866667,1.77318900632256,1.32351414282288,476.088,54.944,0.956631364160638,0.848152996137121,"quadri","same"
"602d2adcef81ce6b843da09b",21,"Man","HighSchool","English","n/a","n/a","n/a","not fluently","BLP",20,20,12,20,20,20,10,10,10,10,10,6,6,6,"true",5,6,5,6,6,50.848,0,0,0,54.5,0,0,0,52.21,0,0,0,52.21,0,0,0,209.768,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.107508775752642,-0.559351809412784,-0.624917742371649,-0.625573999280138,-0.102928860640185,11000.653456,0,0,209.768,209.768,1,1,"mono","same"
"60379326171365000ac6ae93",25,"Man","Masters","Polish","English","n.a","n/a","n/a","BLP",20,20,20,20,20,20,9,10,8,9,10,6,6,6,"true",6,6,6,6,6,54.48,16.798,18.16,0,50.14,4.36,10.9,0,54.48,47.67,0,0,54.48,27.24,0,0,213.58,96.068,29.06,0,15,4,15,0,0,3,1,0,2,1,0,4,6,6,"true",5,3,0,6,3,20,20,0,0,0,0,0,0,0,0,0,0,0,0,"true",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.580442171593641,0.107499373159633,-0.643388810057976,-0.173929988400108,0.0469691746842758,9003.06110266667,1.23908644841101,0.985171746816915,338.708,117.512,0.934938130413649,0.733235575106767,"tri","same"
"6046435099c3d00becdb2dfb",23,"Woman","PlusCollege","English","n/a","n/a","n/a","n/a","BLP",20,20,20,20,20,7,10,10,10,10,10,6,6,6,"true",6,6,6,6,6,48.578,0,0,0,54.5,0,0,0,54.48,0,0,0,54.48,0,0,0,212.038,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.124664957105308,-0.539216668834934,-0.575877424853854,-0.546104461797815,-0.0676204010549557,11240.028361,0,0,212.038,212.038,1,1,"mono","same"
"604d5e61486bd0622d2102c0",24,"Woman","HighSchool","English","n/a","n/a","n/a","n/a","BLP",20,20,20,20,20,20,10,10,10,10,10,6,6,6,"true",6,6,6,6,6,54.48,0,0,0,54.5,0,0,0,54.48,0,0,0,54.48,0,0,0,217.94,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.0969900247556324,-0.56403850152264,-0.45022127526087,-0.54851526669389,-0.16706090308491,11874.4609,0,0,217.94,217.94,1,1,"mono","same"
"6057a8fe2d302939fc759940",22,"Woman","HighSchool","Polish","English","Russian","n/a","no","BLP",20,20,20,20,20,20,8,9,2,3,9,6,6,6,"true",6,6,6,6,6,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,14,8,16,0,0,3,2,1,8,7,1,6,6,6,"true",6,6,6,6,6,8,5,3,0,0,0,0,0,0,0,0,2,3,1,"true",2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.435424371521533,0.441148977828223,0.919934006202781,-1.05619261041419,-0.33560015747939,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,"tri","mixed/diff"
"60907b8091341e8724ba80ed",23,"Woman","College","Greek","English","Italian","Bulgarian","Russian","BLP",20,20,16,20,20,7,10,10,5,5,5,6,6,6,"true",6,6,6,6,6,46.762,26.786,2.27,4.086,38.15,16.35,10.9,0,54.48,54.48,45.4,40.86,54.48,40.86,47.67,34.05,193.872,138.476,106.24,78.996,16,20,16,0,0,7,0,0,5,5,5,6,6,6,"true",6,6,0,6,6,1,1,3,0,0,0,0,0,0,0,0,4,4,6,"true",6,4,5,6,6,3,2,4,0,0,0,0,0,0,0,0,3,3,6,"true",6,1,2,6,6,2.40820427499642,1.20539991836958,0.47535759937444,0.014792564745518,-2.13597430144588,2438.65377066667,1.92238079760039,1.3844315043406,517.584,55.396,0.94948438990653,0.87988269012812,"quadri","mixed/diff"
"60a18093c5c040498d3addf8",21,"Woman","MinusCollege","Portuguese","English","Spanish","n/a","French, Dutch","BLP",20,20,15,20,20,2,7,10,9,6,6,6,6,6,"true",6,6,6,6,6,44.038,14.528,6.81,0,41.42,13.08,10.9,0,54.48,54.48,18.16,0,54.48,54.48,22.7,0,194.418,136.568,58.57,0,13,10,9,0,0,0,3,0,1,4,4,6,6,6,"true",6,6,6,6,6,8,7,0,0,0,0,0,0,0,0,0,2,2,3,"true",1,1,6,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.633841753316666,0.761010313744004,-0.116427699310913,-1.11497897242287,0.0361684529006385,7313.71765466667,1.44154711925761,1.31255598780212,389.556,57.85,0.919114768506623,0.843149140979014,"tri","same"
"60a8bd22d03adbe92cbb9a5e",25,"Man","College","English","IsiZulu","n/a","n/a","No","BLP",17,20,20,20,20,20,8,8,9,8,10,6,6,6,"true",6,6,6,6,6,53.118,44.946,0,0,46.87,7.63,0,0,54.48,31.78,0,0,54.48,40.86,0,0,208.948,125.216,0,0,15,12,12,20,20,20,2,2,1,2,0,5,5,1,"true",3,4,5,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.282319960663259,-0.852629981272864,-0.541660046164757,2.395009890945,-0.0920431386547308,10473.9728786667,0.954223135737032,0.584238811642856,334.164,83.732,0.970011904472559,0.811534341451494,"bi","same"
"60bf28df4926a8b6391df575",22,"Man","HighSchool","English","Polish","n/a","n/a","n/a","BLP",20,20,0,2,20,0,5,5,1,5,1,6,6,6,"true",6,6,6,6,6,28.148,44.492,0,0,18.53,35.97,0,0,54.48,54.48,0,0,54.48,54.48,0,0,155.638,189.422,0,0,20,20,15,20,20,3,5,5,9,5,9,6,6,6,"true",6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.263566272162054,-0.926345638935166,1.82460453420866,0.891518633816382,-0.207945399371798,10112.4267426667,0.993074144742944,0.92481870497303,345.06,33.784,0.995241235506678,0.952424147199324,"bi","same"
"60c4a402716a8f9074fcd92e",21,"Man","PlusCollege","Italian","English","French","German","no","BLP",20,20,20,20,20,20,9,10,10,8,10,6,6,6,"true",6,5,6,6,6,54.48,20.43,13.166,10.896,51.23,3.27,10.9,0,54.48,54.48,40.86,29.51,52.21,40.86,6.81,4.54,212.4,119.04,71.736,44.946,14,10,20,1,0,0,1,0,0,2,0,6,6,6,"true",6,6,6,1,5,8,6,15,0,0,0,0,0,0,0,0,4,4,4,"true",6,0,1,1,1,5,4,15,0,0,0,0,0,0,0,0,3,3,4,"true",3,0,1,1,0,0.992659577297426,0.808640869721639,-0.825662943016992,-0.335528432214019,-1.06768872824798,5415.715497,1.77441912343251,0.922893187610418,448.122,93.36,0.917041202185283,0.719505150626036,"quadri","same"
"60c715c89bb47f3847a690f0",25,"Woman","Masters","Chinese","English","n/a","n/a","n/a","BLP",20,20,20,20,20,0,2,8,1,4,8,6,6,6,"true",6,3,4,2,4,45.4,19.976,0,0,25.07,29.43,0,0,54.48,54.48,0,0,29.51,40.86,0,0,154.46,144.746,0,0,10,5,18,5,3,3,8,2,9,6,2,6,6,6,"true",6,3,4,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.208880926672972,-1.01768642088775,1.83214721844904,-1.50127785396513,-0.379157097500001,7476.07950233333,0.999239539844,0.995378438820226,299.206,9.714,0.999473398065373,0.996815278536125,"bi","mixed/diff"
"60c873a65a9883b52f70db6c",23,"Woman","Masters","Dutch","English","n/a","n/a","no","BLP",20,20,18,20,20,3,10,10,10,9,9,6,6,6,"true",5,6,6,6,6,45.854,8.172,0,0,52.32,2.18,0,0,52.21,45.4,0,0,54.48,38.59,0,0,204.864,94.342,0,0,10,4,4,0,0,0,0,0,0,1,1,5,6,5,"true",4,4,2,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.185898497151708,-1.01929692108938,-1.16884533851448,-1.04380482700755,0.172266119463554,9496.204617,0.899205741705304,0.242292189082415,299.206,110.522,0.938049667837935,0.73593101176183,"bi","same"
"60ca0b60979a23c83652c303",24,"Woman","PlusCollege","English","Zulu","n/a","n/a","n/a","BLP",17,8,18,20,11,8,6,3,9,8,10,6,6,6,"true",6,4,4,6,6,37.228,46.762,0,0,39.24,15.26,0,0,54.48,54.48,0,0,45.4,54.48,0,0,176.348,170.982,0,0,19,20,20,20,20,4,4,7,1,2,0,6,6,6,"true",6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.381408397077597,-1.00014311358416,-0.285815989224947,1.644260603313,0.121035385978789,10057.976401,0.999827821640782,0.855450810560131,347.33,5.36599999999999,0.999880681162444,0.915315032422766,"bi","same"
"60cef349a1fff159b5d4853e",25,"Man","College","Sesotho","English","Zulu","Afrikaans","no","BLP",20,20,3,20,20,0,7,7,2,5,0,5,5,3,"true",2,5,6,4,5,37.682,33.596,19.522,17.706,22.89,28.34,8.72,1.09,34.05,49.94,18.16,22.7,45.4,36.32,34.05,27.24,140.022,148.196,80.452,68.736,13,12,14,20,15,0,3,2,7,4,10,5,5,6,"true",6,5,3,4,4,12,6,0,20,5,0,0,1,1,0,0,3,3,2,"true",0,3,4,4,4,12,4,8,15,0,0,0,0,0,1,0,2,3,3,"true",2,3,2,4,3,1.90376751167711,0.0489553673241109,0.784453068160415,-0.526365803642632,-1.01574006827258,1644.79156366667,1.92394188296341,1.54931744795006,437.406,8.17400000000001,0.952094854545749,0.81442161802841,"quadri","same"
"60d26e7cd9f0761e4d12b9f8",23,"Woman","HighSchool","Hungarian","English","n/a","n/a","Italian","BLP",20,20,13,20,20,1,9,10,10,8,9,6,6,6,"true",6,6,6,6,6,42.676,13.62,0,0,50.14,4.36,0,0,54.48,45.4,0,0,54.48,36.32,0,0,201.776,99.7,0,0,12,6,12,0,0,0,1,0,0,2,1,5,5,5,"true",5,4,2,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.234029382187406,-0.971918770626153,-0.920850895805218,-0.508988631851278,0.183476072848271,9310.56651066667,0.915646326880048,0.402179190202273,301.476,102.076,0.947179737657612,0.765704864789611,"bi","same"
"60d9dfd4dcc09cf57dc92cb1",23,"Woman","MinusCollege","English","n/a","n/a","n/a","no","BLP",0,20,16,20,20,20,10,10,10,10,10,6,6,6,"true",6,6,6,6,6,43.584,0,0,0,54.5,0,0,0,54.48,0,0,0,54.48,0,0,0,207.044,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.148082207555033,-0.518213579637645,-0.682201859124841,-0.544064549962675,0.0165215622011592,10716.804484,0,0,207.044,207.044,1,1,"mono","same"
"60db9c9850c39eea109ef1d3",25,"Man","College","Xhosa","English","IsiZulu","n/a","no","BLP",20,20,0,20,20,20,6,8,0,7,0,5,6,3,"true",3,6,6,6,6,45.4,49.032,23.608,0,22.89,28.34,11.99,0,38.59,52.21,18.16,0,54.48,40.86,20.43,0,161.36,170.442,74.188,0,17,13,18,20,20,20,2,2,10,2,10,5,6,6,"true",6,6,0,6,6,8,4,0,20,0,20,2,0,0,1,0,3,4,1,"true",0,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.802645784479116,0.773837109291162,0.863868919662599,1.5116714564522,-0.241800447636322,6461.47142766667,1.5028453847407,1.50446640279942,405.99,9.08199999999999,0.952246251607259,0.951715283943102,"tri","same"
"60e586145b73b702a608bace",22,"Woman","College","Spanish","English","French","n/a","No","BLP",20,20,16,19,19,19,2,4,6,4,4,6,6,6,"true",6,6,6,6,6,51.302,21.338,12.712,0,21.8,29.43,7.63,0,54.48,49.94,22.7,0,54.48,52.21,4.54,0,182.062,152.918,47.582,0,17,7,16,3,3,1,8,6,3,5,5,5,5,6,"true",6,6,5,6,6,9,5,12,1,1,0,0,0,1,1,1,3,2,2,"true",3,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.456818755447277,0.323026344658067,2.00158400813439,-1.17448921713087,-0.504654666384179,7402.03744366667,1.41264921894579,1.41281326307895,382.562,29.144,0.996236659012205,0.90836519884086,"tri","same"
"60e5ac4f3d93f294f5fa543b",24,"Woman","PlusCollege","English","n/a","n/a","n/a","n/a","BLP",13,13,14,20,20,3,10,10,10,10,10,6,6,6,"true",6,6,4,5,6,37.682,0,0,0,54.5,0,0,0,54.48,0,0,0,47.67,0,0,0,194.332,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.199186075025274,-0.494871063715378,-0.792485794290488,-0.692696967731253,0.116689398217277,9441.231556,0,0,194.332,194.332,1,1,"mono","same"
"60f9739250a5c6f6e4726336",20,"Woman","HighSchool","Polish","English","Russian","n/a","I speak polish, english and russian","BLP",20,20,12,20,20,2,7,10,6,8,9,6,6,6,"true",6,6,6,6,6,42.676,10.896,2.27,0,43.6,9.81,11.99,0,54.48,47.67,20.43,0,54.48,45.4,29.51,0,195.236,113.776,64.2,0,10,4,8,0,0,2,2,0,4,2,1,4,5,6,"true",6,6,6,5,3,4,1,0,0,0,0,1,0,0,0,0,1,3,3,"true",2,2,6,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.66033214463324,1.13317446498556,-0.300573556012463,-1.00781154193834,0.0752637610704274,6787.30487866667,1.44828534235544,1.24922065205043,373.212,81.46,0.917253778269467,0.816043349374109,"tri","mixed/diff"
"6102ee48644f517877d64d2b",25,"Woman","PlusCollege","English","Sesotho","IsiZulu","n/a","Yes","BLP",15,14,20,20,10,20,3,2,8,1,10,6,6,6,"true",6,6,6,5,4,44.946,53.118,47.216,0,26.16,22.89,6.54,0,54.48,54.48,52.21,0,47.67,54.48,47.67,0,173.256,184.968,153.636,0,17,20,20,20,20,20,5,7,1,8,0,6,6,6,"true",6,6,6,6,6,15,15,14,20,20,20,2,1,1,1,0,6,6,6,"true",5,6,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-1.42602928449832,0.892483622587588,0.893462044211754,1.44652039653257,0.018714260484923,7444.886052,1.58078497679778,1.40208140275603,511.86,11.712,0.997142436972017,0.90739287156216,"tri","same"
"6103cbc5310ffddfafa01661",25,"Woman","College","Sesotho","English","Afrikaans","Zulu","Xhosa","BLP",20,20,20,20,20,20,4,5,3,2,2,6,6,6,"true",6,6,6,6,6,54.48,50.394,39.044,32.688,17.44,22.89,9.81,7.63,54.48,54.48,29.51,36.32,54.48,54.48,13.62,54.48,180.88,182.244,91.984,131.118,16,15,20,20,20,20,3,2,5,5,6,6,6,6,"true",6,6,6,6,6,13,0,13,20,20,20,1,2,1,1,1,2,2,6,"true",3,0,2,2,2,5,0,7,20,20,20,2,1,1,2,1,3,3,6,"true",4,6,6,6,6,3.10211614052683,-0.550008252576174,1.36799359938853,0.43604059633122,2.99695039384959,1889.40178233333,1.94994915295356,1.87094922162475,586.226,1.364,0.968560187743242,0.921495288707455,"quadri","same"
"6106ac34408681f3b0d07396",23,"Man","MinusCollege","German","English","Spanish","Mandarin","-","BLP",20,16,12,20,20,3,6,10,9,5,5,6,6,6,"true",6,6,6,6,0,41.314,14.074,4.54,0,38.15,16.35,10.9,0,54.48,54.48,29.51,0,40.86,27.24,6.81,6.81,174.804,112.144,51.76,6.81,14,7,10,0,0,0,4,0,1,5,5,6,6,6,"true",6,6,0,6,0,6,0,4,0,0,0,0,0,0,0,0,3,4,4,"true",2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"true",0,0,0,3,0,-0.358313928059933,1.00465648563233,0.447644250494713,-0.946061752045402,-0.201894085391202,5337.50559033334,1.54618037193664,1.3844315043406,345.518,62.66,0.91364206897389,0.87988269012812,"quadri","mixed/diff"
"610d45e26c9b141264755d3c",23,"Man","HighSchool","English","Setswana","n/a","n/a","NO","BLP",10,20,20,20,20,20,7,4,4,4,4,6,6,6,"true",6,6,6,6,6,49.94,54.48,0,0,25.07,29.43,0,0,54.48,54.48,0,0,54.48,54.48,0,0,183.97,192.87,0,0,20,20,20,20,20,20,3,6,6,6,6,6,6,6,"true",6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.248336012930909,-1.00909331745647,1.47543343719487,2.08656792629798,-0.407432721500758,11847.2338,0.999597606508874,0.995378438820226,376.84,8.89999999999998,0.99972122463575,0.996815278536125,"bi","same"
"61118c6d3c980e8b5b50e2fa",21,"Woman","College","Portuguese","English","Spanish","French","no","BLP",20,20,20,20,20,20,7,9,7,7,7,6,6,6,"true",6,6,6,6,6,54.48,43.13,12.712,29.056,40.33,11.99,11.99,0,54.48,54.48,38.59,29.51,54.48,52.21,38.59,27.24,203.77,161.81,101.882,85.806,15,20,20,0,20,20,3,1,3,2,2,6,6,6,"true",6,6,5,6,6,8,5,0,0,2,13,0,0,0,1,1,4,5,5,"true",3,2,3,6,6,8,6,20,0,10,20,0,0,0,0,0,3,5,3,"true",2,1,1,4,6,2.49199094084708,0.875418202122424,0.0750482450304581,1.07146691058516,-2.38334941196389,2973.64353466667,1.91599456903264,1.32574016566198,553.268,41.96,0.946360016006643,0.848679308937469,"quadri","same"
"6117bb7900c0ba81f079a4ee",24,"Woman","PlusCollege","English","Zulu","Afrikaans","Tswana","No","BLP",20,20,20,20,20,5,7,7,10,10,10,6,6,6,"true",6,6,6,6,6,47.67,37.682,29.51,14.528,47.96,4.36,7.63,1.09,54.48,54.48,43.13,43.13,54.48,54.48,47.67,47.67,204.59,151.002,127.94,106.418,20,20,3,20,20,0,2,2,0,0,0,6,6,6,"true",6,6,6,6,6,11,5,9,20,20,0,0,1,0,0,0,3,5,6,"true",5,5,4,6,6,5,3,0,20,4,0,1,0,0,0,0,3,5,6,"true",5,5,4,6,6,3.0566640773744,0.175091134029786,-0.969754975914811,0.460400160503775,-1.55672684373272,1780.618601,1.95698734637114,1.02402499929967,589.95,53.588,0.970648096093126,0.625786218774744,"quadri","same"
"611d180283c1129def9284e6",24,"Woman","MinusCollege","IsiZulu","English","n/a","n/a","No I do not","BLP",18,20,20,20,20,0,5,6,0,6,2,6,6,4,"true",6,6,6,6,6,44.492,38.59,0,0,20.71,33.79,0,0,49.94,54.48,0,0,54.48,20.43,0,0,169.622,147.29,0,0,14,13,17,20,20,1,5,4,10,4,8,6,6,6,"true",6,6,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.204164664174702,-0.905744315126926,2.03133814480272,1.12990942042921,-0.418105404573763,8452.55434933333,0.996415055744475,0.9580420222263,316.912,22.332,0.997526373519711,0.972387301980517,"bi","same"
"611e00dc377e4fb7a27725e8",24,"Man","College","Tshivenda","English","n/a","n/a","no","BLP",20,20,13,20,20,0,7,9,0,7,0,6,6,6,"true",6,6,6,6,6,42.222,27.694,0,0,25.07,29.43,0,0,54.48,38.59,0,0,54.48,36.32,0,0,176.252,132.034,0,0,14,9,18,20,0,0,3,1,10,3,10,4,4,5,"true",4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.14767564979583,-0.839880287848507,1.78667500402519,0.00989665172960326,-0.399975395912938,8245.89340366667,0.985108651457986,0.995378438820226,308.286,44.218,0.989869706878979,0.996815278536125,"bi","same"
