,sbj_ID,task,trialn,target,confound,expected,observed,correct,rt
0,5f350f459bf003464a03ea5e,familiarity,1,TbKME,QbkAc,0,0,True,7407.0
0,5f350f459bf003464a03ea5e,familiarity,2,lLG,cbm,0,0,True,1566.0
0,5f350f459bf003464a03ea5e,familiarity,3,MBKRE,DBPhc,0,1,False,2243.0
0,5f350f459bf003464a03ea5e,familiarity,4,cDOEB,bYGOZ,0,1,False,2350.0
0,5f350f459bf003464a03ea5e,familiarity,5,kdaAJ,hAROK,0,1,False,2055.0
0,5f350f459bf003464a03ea5e,familiarity,6,UaZma,kRCkO,0,1,False,1575.0
0,5f350f459bf003464a03ea5e,familiarity,7,aONd,MKmY,1,1,True,4075.0
0,5f350f459bf003464a03ea5e,familiarity,9,Grbk,NQZv,0,0,True,1509.0
0,5f350f459bf003464a03ea5e,familiarity,10,DRPkY,adYrc,0,0,True,1071.0
0,5f350f459bf003464a03ea5e,familiarity,11,bvuZ,NvYJ,1,1,True,1139.0
0,5f350f459bf003464a03ea5e,familiarity,12,Tbk,LaA,0,1,False,1426.0
0,5f350f459bf003464a03ea5e,familiarity,13,bcbM,alJY,0,0,True,1252.0
0,5f350f459bf003464a03ea5e,familiarity,14,dRbDb,PEkhA,1,1,True,1485.0
0,5f350f459bf003464a03ea5e,familiarity,15,advYO,dMThk,1,1,True,1147.0
0,5f350f459bf003464a03ea5e,familiarity,16,CDEmY,kGamN,0,0,True,1772.0
0,5f350f459bf003464a03ea5e,familiarity,17,cUN,tRb,1,1,True,1442.0
0,5f350f459bf003464a03ea5e,familiarity,18,bmbN,DlDd,1,1,True,1337.0
0,5f350f459bf003464a03ea5e,familiarity,19,QvlZ,RtRh,0,0,True,1312.0
0,5f350f459bf003464a03ea5e,familiarity,21,vclY,UJmr,0,0,True,1639.0
0,5f350f459bf003464a03ea5e,familiarity,22,cDR,tcB,1,1,True,1106.0
0,5f350f459bf003464a03ea5e,familiarity,23,lYrua,NAacQ,1,1,True,1591.0
0,5f350f459bf003464a03ea5e,familiarity,24,rGl,kam,1,1,True,842.0
0,5f350f459bf003464a03ea5e,familiarity,25,OAmAd,hBmMC,1,0,False,1707.0
0,5f350f459bf003464a03ea5e,familiarity,26,rkYL,KMOc,0,0,True,1304.0
0,5f350f459bf003464a03ea5e,familiarity,27,vYLU,lkAk,0,0,True,1040.0
0,5f350f459bf003464a03ea5e,familiarity,28,BECk,OtlR,1,0,False,742.0
0,5f350f459bf003464a03ea5e,familiarity,29,PTl,CEM,1,1,True,748.0
0,5f350f459bf003464a03ea5e,familiarity,30,hBK,YLU,0,0,True,1615.0
0,6163faf9d9ac4586fe776568,familiarity,1,uQkrd,Juaml,0,1,False,2054.0
0,6163faf9d9ac4586fe776568,familiarity,2,cPK,tAY,0,0,True,745.0
0,6163faf9d9ac4586fe776568,familiarity,3,rAJu,bvuZ,1,0,False,897.0
0,6163faf9d9ac4586fe776568,familiarity,5,tDPRk,YuaNd,0,1,False,540.0
0,6163faf9d9ac4586fe776568,familiarity,6,CDEmY,tKDmh,1,0,False,336.0
0,6163faf9d9ac4586fe776568,familiarity,7,GLluA,DRPkY,1,1,True,409.0
0,6163faf9d9ac4586fe776568,familiarity,8,thbOM,NbacA,1,0,False,394.0
0,6163faf9d9ac4586fe776568,familiarity,9,blMk,Yaum,0,0,True,271.0
0,6163faf9d9ac4586fe776568,familiarity,10,mZUrQ,GNAca,0,0,True,310.0
0,6163faf9d9ac4586fe776568,familiarity,11,YaOk,JmNk,0,1,False,266.0
0,6163faf9d9ac4586fe776568,familiarity,12,aUZA,lRCB,1,0,False,350.0
0,6163faf9d9ac4586fe776568,familiarity,13,YJkb,dNZA,0,1,False,398.0
0,6163faf9d9ac4586fe776568,familiarity,14,TKDk,vUdm,1,1,True,497.0
0,6163faf9d9ac4586fe776568,familiarity,15,AlTd,MKmY,0,0,True,433.0
0,6163faf9d9ac4586fe776568,familiarity,16,TdTD,JdGm,0,0,True,400.0
0,6163faf9d9ac4586fe776568,familiarity,17,Gabk,muYN,1,1,True,305.0
0,6163faf9d9ac4586fe776568,familiarity,18,Akd,UZu,0,0,True,1069.0
0,6163faf9d9ac4586fe776568,familiarity,19,LvuOG,adYrc,0,0,True,1250.0
0,6163faf9d9ac4586fe776568,familiarity,20,PlEK,alJY,0,0,True,779.0
0,6163faf9d9ac4586fe776568,familiarity,21,uvJ,JUG,0,1,False,799.0
0,6163faf9d9ac4586fe776568,familiarity,23,Tbk,NUZ,0,1,False,434.0
0,6163faf9d9ac4586fe776568,familiarity,24,dOYml,mkmJN,0,0,True,386.0
0,6163faf9d9ac4586fe776568,familiarity,25,Zckv,dkLl,0,1,False,331.0
0,6163faf9d9ac4586fe776568,familiarity,26,EKBO,DBlh,0,0,True,303.0
0,6163faf9d9ac4586fe776568,familiarity,27,kKRC,UmNJ,1,1,True,308.0
0,6163faf9d9ac4586fe776568,familiarity,28,vQdO,rkra,0,0,True,348.0
0,6163faf9d9ac4586fe776568,familiarity,29,rvAJ,OJlN,0,0,True,266.0
0,6163faf9d9ac4586fe776568,familiarity,30,tcB,kPM,0,0,True,204.0
0,5ec12ed7a66dbf01c7d740c1,familiarity,1,PCMPK,mkmJN,0,1,False,10270.0
0,5ec12ed7a66dbf01c7d740c1,familiarity,2,MBKRE,CDEmY,1,1,True,6892.0
0,5ec12ed7a66dbf01c7d740c1,familiarity,3,Yaum,rkYL,0,0,True,4621.0
0,5ec12ed7a66dbf01c7d740c1,familiarity,4,DlDT,UmNJ,1,0,False,3078.0
0,5ec12ed7a66dbf01c7d740c1,familiarity,5,QLrOJ,EPMDk,1,0,False,3097.0
0,5ec12ed7a66dbf01c7d740c1,familiarity,6,YNu,OMC,1,1,True,1912.0
0,5ec12ed7a66dbf01c7d740c1,familiarity,7,BdtAC,Juaml,0,0,True,2442.0
0,5ec12ed7a66dbf01c7d740c1,familiarity,8,YOaAb,hYDmt,0,0,True,2360.0
0,5ec12ed7a66dbf01c7d740c1,familiarity,9,DMRP,rkJu,0,1,False,1727.0
0,5ec12ed7a66dbf01c7d740c1,familiarity,10,auYAk,PDPhl,0,0,True,3268.0
0,5ec12ed7a66dbf01c7d740c1,familiarity,11,ZJLmr,ECtbD,1,1,True,3970.0
0,5ec12ed7a66dbf01c7d740c1,familiarity,13,bcbM,GQYQ,1,0,False,3144.0
0,5ec12ed7a66dbf01c7d740c1,familiarity,14,ckduA,Amacl,1,0,False,3986.0
0,5ec12ed7a66dbf01c7d740c1,familiarity,15,tKDmh,BATOc,0,0,True,1881.0
0,5ec12ed7a66dbf01c7d740c1,familiarity,16,bmdAB,DcPTc,1,0,False,1636.0
0,5ec12ed7a66dbf01c7d740c1,familiarity,17,LAclA,EPERd,1,0,False,2271.0
0,5ec12ed7a66dbf01c7d740c1,familiarity,18,kMEC,dRht,0,1,False,2526.0
0,5ec12ed7a66dbf01c7d740c1,familiarity,19,RtRh,kZUb,1,0,False,1716.0
0,5ec12ed7a66dbf01c7d740c1,familiarity,20,ZdNmU,lRckA,0,0,True,1089.0
0,5ec12ed7a66dbf01c7d740c1,familiarity,21,bROC,dEPD,1,1,True,1522.0
0,5ec12ed7a66dbf01c7d740c1,familiarity,22,RDM,TRK,0,0,True,2862.0
0,5ec12ed7a66dbf01c7d740c1,familiarity,23,LkNc,khMD,0,0,True,1506.0
0,5ec12ed7a66dbf01c7d740c1,familiarity,24,cYUv,JdGm,1,0,False,1827.0
0,5ec12ed7a66dbf01c7d740c1,familiarity,25,GNAca,ODBDA,1,1,True,1248.0
0,5ec12ed7a66dbf01c7d740c1,familiarity,26,vJab,Mlth,1,0,False,1090.0
0,5ec12ed7a66dbf01c7d740c1,familiarity,28,mCd,Tbk,0,0,True,2473.0
0,5ec12ed7a66dbf01c7d740c1,familiarity,29,uQkrd,NaAQd,0,1,False,3759.0
0,5ec12ed7a66dbf01c7d740c1,familiarity,30,LUOk,DBkl,0,1,False,1521.0
0,5ebc0c153f8b2e04d3833423,familiarity,1,KDPA,aYaN,0,0,True,2419.0
0,5ebc0c153f8b2e04d3833423,familiarity,2,bvuZ,TRkY,1,1,True,964.0
0,5ebc0c153f8b2e04d3833423,familiarity,3,vuJZu,kcdOt,0,0,True,1504.0
0,5ebc0c153f8b2e04d3833423,familiarity,4,mBbK,ravu,0,0,True,1883.0
0,5ebc0c153f8b2e04d3833423,familiarity,5,PMYm,uauO,1,1,True,2532.0
0,5ebc0c153f8b2e04d3833423,familiarity,6,MkmEd,AZaJc,0,1,False,1912.0
0,5ebc0c153f8b2e04d3833423,familiarity,8,lLG,NUZ,1,1,True,1303.0
0,5ebc0c153f8b2e04d3833423,familiarity,9,mUOcO,dCtMA,1,0,False,2806.0
0,5ebc0c153f8b2e04d3833423,familiarity,10,JUNa,TmTm,0,0,True,2124.0
0,5ebc0c153f8b2e04d3833423,familiarity,11,mZUrQ,KTDTB,1,1,True,3049.0
0,5ebc0c153f8b2e04d3833423,familiarity,12,YLQmG,advYO,1,1,True,1866.0
0,5ebc0c153f8b2e04d3833423,familiarity,13,NvuGr,BdtAC,1,1,True,2030.0
0,5ebc0c153f8b2e04d3833423,familiarity,14,OAmAd,DBPhc,1,1,True,1616.0
0,5ebc0c153f8b2e04d3833423,familiarity,15,MCkm,CPMl,1,0,False,1576.0
0,5ebc0c153f8b2e04d3833423,familiarity,16,btlck,JmvmO,1,0,False,1651.0
0,5ebc0c153f8b2e04d3833423,familiarity,17,Nac,cPK,1,0,False,1546.0
0,5ebc0c153f8b2e04d3833423,familiarity,18,kYL,rba,0,1,False,1605.0
0,5ebc0c153f8b2e04d3833423,familiarity,19,GQrc,YOZN,0,0,True,1887.0
0,5ebc0c153f8b2e04d3833423,familiarity,20,UdvY,hEct,1,1,True,917.0
0,5ebc0c153f8b2e04d3833423,familiarity,22,BMEMA,Juaml,1,1,True,1433.0
0,5ebc0c153f8b2e04d3833423,familiarity,23,Yht,GUa,1,0,False,1868.0
0,5ebc0c153f8b2e04d3833423,familiarity,24,dKRD,Abka,1,0,False,1118.0
0,5ebc0c153f8b2e04d3833423,familiarity,25,YmBd,bcbM,0,0,True,1548.0
0,5ebc0c153f8b2e04d3833423,familiarity,26,tAY,Akd,1,0,False,1822.0
0,5ebc0c153f8b2e04d3833423,familiarity,27,JauQ,dkLl,0,0,True,1322.0
0,5ebc0c153f8b2e04d3833423,familiarity,28,KBKBE,rbYbu,0,0,True,1171.0
0,5ebc0c153f8b2e04d3833423,familiarity,29,UrOQ,ukYZ,0,1,False,968.0
0,5ebc0c153f8b2e04d3833423,familiarity,30,OZkb,UmNJ,1,0,False,1590.0
0,5fc781689771f106330abf6a,familiarity,1,kDRKc,thbOM,1,1,True,2240.0
0,5fc781689771f106330abf6a,familiarity,2,BbM,cUN,1,0,False,1674.0
0,5fc781689771f106330abf6a,familiarity,3,ukbY,AJLr,0,1,False,1322.0
0,5fc781689771f106330abf6a,familiarity,4,lmbY,TdTD,0,1,False,1499.0
0,5fc781689771f106330abf6a,familiarity,5,PctRC,vAuNl,1,0,False,1567.0
0,5fc781689771f106330abf6a,familiarity,6,BECk,cMRl,0,0,True,1466.0
0,5fc781689771f106330abf6a,familiarity,7,uda,EAO,1,0,False,1477.0
0,5fc781689771f106330abf6a,familiarity,8,bRC,kPM,0,1,False,964.0
0,5fc781689771f106330abf6a,familiarity,9,Ydud,MTdY,1,1,True,1275.0
0,5fc781689771f106330abf6a,familiarity,10,BEPO,OZkb,1,0,False,1166.0
0,5fc781689771f106330abf6a,familiarity,11,UdYUQ,rGUAY,1,1,True,1107.0
0,5fc781689771f106330abf6a,familiarity,12,AmQOY,Udumd,1,1,True,1160.0
0,5fc781689771f106330abf6a,familiarity,13,kabJb,cDOEB,1,0,False,1226.0
0,5fc781689771f106330abf6a,familiarity,14,hRKm,ZvkL,0,1,False,1018.0
0,5fc781689771f106330abf6a,familiarity,15,hBmMC,adYrc,1,1,True,1534.0
0,5fc781689771f106330abf6a,familiarity,16,ubALm,BATOc,0,1,False,1067.0
0,5fc781689771f106330abf6a,familiarity,17,YcM,mCd,0,0,True,58.0
0,5fc781689771f106330abf6a,familiarity,18,OkGY,kdrO,1,1,True,1101.0
0,5fc781689771f106330abf6a,familiarity,19,rULv,YcdO,0,1,False,1128.0
0,5fc781689771f106330abf6a,familiarity,22,lRE,PMd,0,0,True,1068.0
0,5fc781689771f106330abf6a,familiarity,23,RKYk,PYkC,1,1,True,1051.0
0,5fc781689771f106330abf6a,familiarity,24,bRABt,RlAKc,0,1,False,1087.0
0,5fc781689771f106330abf6a,familiarity,25,LaA,Tbk,0,0,True,946.0
0,5fc781689771f106330abf6a,familiarity,26,cuOJb,PCMPK,0,1,False,1123.0
0,5fc781689771f106330abf6a,familiarity,27,hTDd,GUOA,0,1,False,1046.0
0,5fc781689771f106330abf6a,familiarity,28,MBmE,aYQm,0,0,True,1075.0
0,5fc781689771f106330abf6a,familiarity,29,GAcY,TRkY,0,0,True,1153.0
0,5fc781689771f106330abf6a,familiarity,30,Cchtd,AYkEh,0,0,True,1160.0
0,614dd6473c74b217ad73cc9c,familiarity,1,UmNJ,Nulk,1,1,True,1912.0
0,614dd6473c74b217ad73cc9c,familiarity,2,cRElD,rcmuv,0,0,True,2506.0
0,614dd6473c74b217ad73cc9c,familiarity,3,kDRKc,rdLJa,1,1,True,1869.0
0,614dd6473c74b217ad73cc9c,familiarity,4,LcNUJ,cROMt,0,0,True,1478.0
0,614dd6473c74b217ad73cc9c,familiarity,5,JdOAY,tKDmh,1,1,True,1783.0
0,614dd6473c74b217ad73cc9c,familiarity,6,kam,kbu,0,0,True,1457.0
0,614dd6473c74b217ad73cc9c,familiarity,7,OLJbl,NAacQ,1,0,False,1437.0
0,614dd6473c74b217ad73cc9c,familiarity,8,Zckv,KOYC,1,1,True,2076.0
0,614dd6473c74b217ad73cc9c,familiarity,9,vUdm,Gabk,0,0,True,1685.0
0,614dd6473c74b217ad73cc9c,familiarity,10,OmtlD,EtMDM,1,0,False,1390.0
0,614dd6473c74b217ad73cc9c,familiarity,11,Ddck,GZJY,0,1,False,1072.0
0,614dd6473c74b217ad73cc9c,familiarity,12,APEM,dYdA,1,1,True,1463.0
0,614dd6473c74b217ad73cc9c,familiarity,13,lRE,ATc,1,0,False,1334.0
0,614dd6473c74b217ad73cc9c,familiarity,14,KEdl,kcOY,1,1,True,1340.0
0,614dd6473c74b217ad73cc9c,familiarity,16,COtBD,Udumd,1,1,True,1399.0
0,614dd6473c74b217ad73cc9c,familiarity,17,YNrAm,dCtMA,1,1,True,1512.0
0,614dd6473c74b217ad73cc9c,familiarity,18,Amacl,dvNvA,0,0,True,1566.0
0,614dd6473c74b217ad73cc9c,familiarity,20,RlAKc,YLQmG,1,1,True,1232.0
0,614dd6473c74b217ad73cc9c,familiarity,21,ukcY,dTAh,0,0,True,1419.0
0,614dd6473c74b217ad73cc9c,familiarity,22,bRABt,dKDth,0,1,False,1179.0
0,614dd6473c74b217ad73cc9c,familiarity,23,hChY,EKBO,1,1,True,1452.0
0,614dd6473c74b217ad73cc9c,familiarity,24,khmh,DlDd,0,1,False,958.0
0,614dd6473c74b217ad73cc9c,familiarity,25,uQkrd,vkYGl,1,0,False,1351.0
0,614dd6473c74b217ad73cc9c,familiarity,26,CMdP,PEtE,0,0,True,1082.0
0,614dd6473c74b217ad73cc9c,familiarity,27,kNua,Grbk,0,1,False,1310.0
0,614dd6473c74b217ad73cc9c,familiarity,28,OAmGr,KRARm,1,1,True,1114.0
0,614dd6473c74b217ad73cc9c,familiarity,29,UdvY,mtKP,1,1,True,787.0
0,614dd6473c74b217ad73cc9c,familiarity,30,UZu,OtM,1,1,True,1137.0
0,5e42b6421f44d3143440b25c,familiarity,1,YKPB,ORbk,1,1,True,4602.0
0,5e42b6421f44d3143440b25c,familiarity,2,vJQ,Akd,1,1,True,3482.0
0,5e42b6421f44d3143440b25c,familiarity,3,mCd,GUa,0,1,False,2408.0
0,5e42b6421f44d3143440b25c,familiarity,4,bRABt,kMbTR,1,1,True,1777.0
0,5e42b6421f44d3143440b25c,familiarity,5,kulZ,UJkG,1,0,False,2831.0
0,5e42b6421f44d3143440b25c,familiarity,6,PcBT,bvuZ,0,0,True,2023.0
0,5e42b6421f44d3143440b25c,familiarity,7,AJLr,AlTd,1,0,False,1085.0
0,5e42b6421f44d3143440b25c,familiarity,8,auYAk,KRARm,1,1,True,1142.0
0,5e42b6421f44d3143440b25c,familiarity,9,cbm,Nac,1,1,True,1646.0
0,5e42b6421f44d3143440b25c,familiarity,10,AZbl,LuaU,1,0,False,1801.0
0,5e42b6421f44d3143440b25c,familiarity,11,CYPc,OCmk,0,0,True,908.0
0,5e42b6421f44d3143440b25c,familiarity,12,lLG,kbu,1,0,False,1140.0
0,5e42b6421f44d3143440b25c,familiarity,13,PdDT,BECk,0,0,True,1548.0
0,5e42b6421f44d3143440b25c,familiarity,14,DMRP,TEBK,1,1,True,2726.0
0,5e42b6421f44d3143440b25c,familiarity,15,JdOAY,YUNkZ,1,0,False,1328.0
0,5e42b6421f44d3143440b25c,familiarity,16,ZdNmU,Cchtd,0,0,True,1527.0
0,5e42b6421f44d3143440b25c,familiarity,17,OMlT,mrOd,0,0,True,1613.0
0,5e42b6421f44d3143440b25c,familiarity,18,Phktk,EPMDk,0,1,False,848.0
0,5e42b6421f44d3143440b25c,familiarity,19,JQA,hBK,1,0,False,1332.0
0,5e42b6421f44d3143440b25c,familiarity,20,OQarQ,hlbtb,1,1,True,2216.0
0,5e42b6421f44d3143440b25c,familiarity,21,UrOQ,lRCB,0,1,False,5216.0
0,5e42b6421f44d3143440b25c,familiarity,23,EPBT,ACcO,1,1,True,1872.0
0,5e42b6421f44d3143440b25c,familiarity,24,mKcD,LQur,1,1,True,1730.0
0,5e42b6421f44d3143440b25c,familiarity,25,OtlR,aONd,0,1,False,1333.0
0,5e42b6421f44d3143440b25c,familiarity,27,GJGcZ,KBKBE,0,0,True,798.0
0,5e42b6421f44d3143440b25c,familiarity,28,adkr,AlNU,1,1,True,3260.0
0,5e42b6421f44d3143440b25c,familiarity,29,Ydud,Zckv,0,0,True,1670.0
0,5e42b6421f44d3143440b25c,familiarity,30,tmYh,kcOY,0,1,False,1350.0
0,5f5e7de4c81d3672642cd612,familiarity,1,JUNa,ukYZ,0,1,False,8980.0
0,5f5e7de4c81d3672642cd612,familiarity,2,JUG,tcB,0,0,True,3076.0
0,5f5e7de4c81d3672642cd612,familiarity,3,uAkr,GJZm,1,0,False,1994.0
0,5f5e7de4c81d3672642cd612,familiarity,4,MBmE,NJZl,1,0,False,1681.0
0,5f5e7de4c81d3672642cd612,familiarity,5,rdLJa,damYb,1,1,True,4163.0
0,5f5e7de4c81d3672642cd612,familiarity,6,rckO,vUdm,0,1,False,3155.0
0,5f5e7de4c81d3672642cd612,familiarity,7,cBROB,lhCTC,0,0,True,2694.0
0,5f5e7de4c81d3672642cd612,familiarity,8,RtRh,COTK,1,1,True,1017.0
0,5f5e7de4c81d3672642cd612,familiarity,9,TAm,YbN,0,0,True,3062.0
0,5f5e7de4c81d3672642cd612,familiarity,10,hBmMC,ZdNmU,0,1,False,3372.0
0,5f5e7de4c81d3672642cd612,familiarity,11,rkJu,Mlth,1,0,False,2507.0
0,5f5e7de4c81d3672642cd612,familiarity,12,lbBDE,dOYml,1,1,True,1915.0
0,5f5e7de4c81d3672642cd612,familiarity,13,NQZv,Avdk,1,1,True,3354.0
0,5f5e7de4c81d3672642cd612,familiarity,15,AOUl,rNlZ,0,1,False,3749.0
0,5f5e7de4c81d3672642cd612,familiarity,16,dJNr,OEPk,1,0,False,2539.0
0,5f5e7de4c81d3672642cd612,familiarity,17,OYK,OtM,0,0,True,1828.0
0,5f5e7de4c81d3672642cd612,familiarity,18,DlDd,EdBb,0,0,True,2211.0
0,5f5e7de4c81d3672642cd612,familiarity,20,badk,Ckbd,0,0,True,1709.0
0,5f5e7de4c81d3672642cd612,familiarity,21,Ydud,kCRm,0,1,False,1463.0
0,5f5e7de4c81d3672642cd612,familiarity,22,kulZ,UmNJ,1,1,True,2530.0
0,5f5e7de4c81d3672642cd612,familiarity,23,GNAca,dMYBP,1,1,True,2224.0
0,5f5e7de4c81d3672642cd612,familiarity,24,ORbk,lGZv,1,1,True,1449.0
0,5f5e7de4c81d3672642cd612,familiarity,25,DCmh,kDOm,0,1,False,3513.0
0,5f5e7de4c81d3672642cd612,familiarity,26,kKEdM,TAdhM,1,0,False,1521.0
0,5f5e7de4c81d3672642cd612,familiarity,27,RDM,PTl,0,0,True,1244.0
0,5f5e7de4c81d3672642cd612,familiarity,28,Phktk,bYGOZ,1,1,True,4062.0
0,5f5e7de4c81d3672642cd612,familiarity,29,YDTk,chAh,1,1,True,2230.0
0,5f5e7de4c81d3672642cd612,familiarity,30,DOAK,Gabk,0,1,False,1945.0
0,5e8e55509422bb10abed1f54,familiarity,1,AMkC,rULv,1,1,True,3352.0
0,5e8e55509422bb10abed1f54,familiarity,2,OPE,rAm,1,0,False,1153.0
0,5e8e55509422bb10abed1f54,familiarity,3,TCbDC,aLNlk,0,1,False,2163.0
0,5e8e55509422bb10abed1f54,familiarity,4,bcOR,NkUA,0,0,True,1711.0
0,5e8e55509422bb10abed1f54,familiarity,6,tmAK,mcOJ,1,1,True,1384.0
0,5e8e55509422bb10abed1f54,familiarity,7,UJmr,lrZG,0,0,True,1406.0
0,5e8e55509422bb10abed1f54,familiarity,8,ArQu,APEM,1,0,False,2043.0
0,5e8e55509422bb10abed1f54,familiarity,9,hCkt,JAaG,1,0,False,1754.0
0,5e8e55509422bb10abed1f54,familiarity,10,dUr,uUY,0,0,True,1184.0
0,5e8e55509422bb10abed1f54,familiarity,11,OtM,JZr,0,1,False,1222.0
0,5e8e55509422bb10abed1f54,familiarity,12,MkmEd,thbOM,1,0,False,1219.0
0,5e8e55509422bb10abed1f54,familiarity,13,ObZbA,bNdmG,0,1,False,1531.0
0,5e8e55509422bb10abed1f54,familiarity,14,AlNU,KABA,0,0,True,1558.0
0,5e8e55509422bb10abed1f54,familiarity,15,hAROK,hmKPM,0,0,True,1483.0
0,5e8e55509422bb10abed1f54,familiarity,16,kPkRA,OLJbl,0,0,True,1350.0
0,5e8e55509422bb10abed1f54,familiarity,17,aUZA,DbMR,0,1,False,999.0
0,5e8e55509422bb10abed1f54,familiarity,18,kJdr,GQrc,0,1,False,1043.0
0,5e8e55509422bb10abed1f54,familiarity,19,rbYbu,YlCPB,1,1,True,922.0
0,5e8e55509422bb10abed1f54,familiarity,20,JNka,rAJu,1,0,False,18.0
0,5e8e55509422bb10abed1f54,familiarity,21,ZkGmY,dCtMA,0,1,False,1068.0
0,5e8e55509422bb10abed1f54,familiarity,22,bvkr,RKYk,0,0,True,1447.0
0,5e8e55509422bb10abed1f54,familiarity,23,DhCP,uauO,1,1,True,1099.0
0,5e8e55509422bb10abed1f54,familiarity,24,ALGZ,NaJb,1,1,True,990.0
0,5e8e55509422bb10abed1f54,familiarity,25,lRE,kmU,0,0,True,1026.0
0,5e8e55509422bb10abed1f54,familiarity,26,YbBT,LuaU,0,1,False,1199.0
0,5e8e55509422bb10abed1f54,familiarity,28,lGc,vcb,0,0,True,1070.0
0,5e8e55509422bb10abed1f54,familiarity,29,GQYQ,TKDk,1,1,True,990.0
0,5e8e55509422bb10abed1f54,familiarity,30,LkNc,DBlh,1,0,False,1075.0
0,5f33c58329beab1f63c0dfaa,familiarity,1,CDEmY,kdEdY,0,1,False,2002.0
0,5f33c58329beab1f63c0dfaa,familiarity,2,PMYm,DhCP,1,1,True,1696.0
0,5f33c58329beab1f63c0dfaa,familiarity,4,UZu,Ymb,1,0,False,1387.0
0,5f33c58329beab1f63c0dfaa,familiarity,5,DOBhY,rcmuv,1,1,True,2028.0
0,5f33c58329beab1f63c0dfaa,familiarity,6,DBPhc,Phktk,0,0,True,1396.0
0,5f33c58329beab1f63c0dfaa,familiarity,7,TbKME,bdUNu,0,0,True,1240.0
0,5f33c58329beab1f63c0dfaa,familiarity,8,OJGQ,JrGv,1,1,True,1166.0
0,5f33c58329beab1f63c0dfaa,familiarity,9,NAacQ,GumLl,0,0,True,1901.0
0,5f33c58329beab1f63c0dfaa,familiarity,10,KOYC,kGua,0,0,True,1902.0
0,5f33c58329beab1f63c0dfaa,familiarity,11,mhtc,bAdk,1,1,True,1435.0
0,5f33c58329beab1f63c0dfaa,familiarity,12,GLluA,RkmdC,1,0,False,1489.0
0,5f33c58329beab1f63c0dfaa,familiarity,13,ZNLOv,PMPtk,1,0,False,1224.0
0,5f33c58329beab1f63c0dfaa,familiarity,14,tKDmh,EYtYR,0,1,False,1683.0
0,5f33c58329beab1f63c0dfaa,familiarity,15,OPE,OBT,0,0,True,2040.0
0,5f33c58329beab1f63c0dfaa,familiarity,16,JZr,QGb,0,1,False,2114.0
0,5f33c58329beab1f63c0dfaa,familiarity,17,bROC,LkNc,0,1,False,1511.0
0,5f33c58329beab1f63c0dfaa,familiarity,18,BYhT,hbkd,1,1,True,4671.0
0,5f33c58329beab1f63c0dfaa,familiarity,19,PctRC,YUNkZ,1,1,True,1855.0
0,5f33c58329beab1f63c0dfaa,familiarity,20,lvk,Nac,1,0,False,1161.0
0,5f33c58329beab1f63c0dfaa,familiarity,21,adkr,vAar,0,0,True,2261.0
0,5f33c58329beab1f63c0dfaa,familiarity,22,rLaZ,YlYc,0,0,True,1566.0
0,5f33c58329beab1f63c0dfaa,familiarity,23,OYK,vJQ,1,1,True,1632.0
0,5f33c58329beab1f63c0dfaa,familiarity,25,OAmGr,LOLkU,0,1,False,1480.0
0,5f33c58329beab1f63c0dfaa,familiarity,26,crdY,Yadr,0,1,False,1352.0
0,5f33c58329beab1f63c0dfaa,familiarity,27,tRdM,OcZJ,1,0,False,1985.0
0,5f33c58329beab1f63c0dfaa,familiarity,28,aYQm,Ddck,0,0,True,1957.0
0,5f33c58329beab1f63c0dfaa,familiarity,29,dvNvA,DOchl,1,1,True,1412.0
0,5f33c58329beab1f63c0dfaa,familiarity,30,RhPm,MBmE,1,1,True,1682.0
0,5f1e8dc7e2161c86cdcd220a,familiarity,1,KABA,GZJY,1,1,True,1997.0
0,5f1e8dc7e2161c86cdcd220a,familiarity,2,hlkT,YaOk,1,0,False,1136.0
0,5f1e8dc7e2161c86cdcd220a,familiarity,3,khmh,krGu,0,1,False,1646.0
0,5f1e8dc7e2161c86cdcd220a,familiarity,4,UYZlZ,OAmGr,1,0,False,2256.0
0,5f1e8dc7e2161c86cdcd220a,familiarity,5,dEPD,bmbN,1,0,False,1374.0
0,5f1e8dc7e2161c86cdcd220a,familiarity,6,DBkl,NJZl,1,1,True,1232.0
0,5f1e8dc7e2161c86cdcd220a,familiarity,7,Ald,kKE,0,0,True,1233.0
0,5f1e8dc7e2161c86cdcd220a,familiarity,8,AZaJc,OAmAd,1,0,False,2366.0
0,5f1e8dc7e2161c86cdcd220a,familiarity,9,LdQv,Ckbd,1,1,True,4591.0
0,5f1e8dc7e2161c86cdcd220a,familiarity,10,cMRl,bAMO,0,0,True,799.0
0,5f1e8dc7e2161c86cdcd220a,familiarity,11,rvUb,kKRC,1,0,False,2304.0
0,5f1e8dc7e2161c86cdcd220a,familiarity,12,ZNLOv,PEkhA,0,1,False,878.0
0,5f1e8dc7e2161c86cdcd220a,familiarity,13,UAcdu,ObZbA,0,0,True,1472.0
0,5f1e8dc7e2161c86cdcd220a,familiarity,14,muYN,TRkY,1,1,True,1902.0
0,5f1e8dc7e2161c86cdcd220a,familiarity,15,DBlh,dRht,1,0,False,1807.0
0,5f1e8dc7e2161c86cdcd220a,familiarity,16,ldAa,blMk,0,0,True,1920.0
0,5f1e8dc7e2161c86cdcd220a,familiarity,17,kPM,mAM,0,0,True,1824.0
