sbjID,trialn,word,condition,response,RT
21,1,OAmGrYUYa,0,yes,5409.73
21,2,bGuOYmb,0,yes,1279.1
21,3,OdYPUdvY,1,yes,1428.5
21,4,tKDmhkbu,1,yes,1045.21
21,5,OYuvbUdvY,0,yes,1286.82
21,6,dCtMACkbd,0,no,1013.07
21,7,AYkEhTmc,0,no,1061.46
21,8,ObOQlYUYa,0,no,1029.39
21,9,YdudTmc,1,yes,982.74
21,10,rcmuvRDM,1,no,997.06
21,11,DMRPYUYa,1,yes,950.29
21,12,AYkEhUdvY,1,no,998.85
21,13,rcmuvkmU,0,yes,934.59
21,14,DMRPDOAK,0,yes,1078.28
21,15,OdYPTmc,0,yes,999.27
21,16,kcdOtYUYa,1,no,999.08
21,17,ObOQlDOAK,1,yes,918.52
21,18,YdudUdvY,0,yes,919.21
21,19,DOBhYkbu,1,no,966.24
21,20,dCtMAYmb,1,yes,758.45
21,21,KAERMRDM,0,no,870.92
21,22,JAdLmbAMO,1,yes,741.87
21,23,UYZlZkbu,0,yes,757.73
21,24,NaAQdkmU,0,yes,789.85
21,25,UYZlZbAMO,1,yes,821.99
21,26,NaJbYmb,0,yes,902.91
21,27,mdkKCkbd,0,yes,854.82
21,28,NaAQdRDM,1,yes,870.35
21,29,JAdLmkbu,0,no,854.59
21,30,OAmGrDOAK,1,yes,822.17
21,31,bGuOCkbd,1,yes,855.56
21,32,mdkKYmb,1,no,887.19
21,33,NaJbCkbd,1,yes,806.42
21,34,KAERMkmU,1,no,822.96
21,35,kcdOtDOAK,0,yes,982.76
21,36,EMYKRDM,0,yes,805.95
21,37,OYuvbTmc,1,yes,790.41
21,38,DOBhYbAMO,0,yes,950.49
21,39,EMYKkmU,1,yes,822.72
21,40,tKDmhbAMO,0,no,999.11
